X_0,X_1,X_2,class
kind_4,18.10435219,4.058870781,0
kind_2,17.00288473,6.373345732,1
kind_2,17.00804937,6.423418695,1
kind_4,20.39250269,6.039947971,0
kind_2,17.66810423,6.42100089,1
kind_3,18.5033223,4.78250435,0
kind_4,24.49920968,5.742918068,0
kind_1,24.95636774,4.090101893,1
kind_3,41.7551554,6.275221448,0
kind_2,19.71028052,4.062846302,0
kind_2,21.64045965,4.059929166,1
kind_4,23.37518239,4.057168999,1
kind_3,21.23435544,6.400989818,1
kind_2,18.0287055,4.057290584,0
kind_4,17.00362746,6.423866697,0
kind_3,18.00115935,4.743543717,1
kind_4,18.14816941,4.067674689,0
kind_1,22.95453656,6.413810464,1
kind_1,17.39810103,6.420895035,0
kind_4,21.07631326,6.269786937,0
kind_1,19.18781076,6.423975662,0
kind_1,19.26388065,4.306477064,1
kind_3,27.38985648,6.417632463,1
kind_1,24.26547113,5.77051853,0
kind_1,17.03196164,5.050179057,1
kind_1,17.09152238,4.901572779,0
kind_2,17.38545509,5.158727232,0
kind_2,17.78375457,6.421266286,0
kind_4,17.22385086,4.063912874,1
kind_2,17.01874648,6.424078779,1
kind_4,17.00234135,6.31977329,1
kind_1,19.3520909,5.94101721,1
kind_4,17.6102457,4.312094969,1
kind_3,20.59275814,4.05716908,1
kind_2,21.21286905,4.058140549,0
kind_1,17.85935979,4.058254221,1
kind_4,17.31812337,5.008655057,0
kind_3,18.09268221,6.424113708,1
kind_2,34.98860096,4.057169162,0
kind_3,28.9506244,6.424036479,1
kind_2,19.58916538,6.417183408,1
kind_3,18.03991185,6.424099947,0
kind_4,17.00269542,4.062462908,1
kind_3,18.1833868,4.616106948,0
kind_2,16.99727788,6.20010358,0
kind_4,23.94806067,4.325937319,1
kind_3,20.25832974,6.04370736,1
kind_2,26.51262157,6.326537577,1
kind_4,17.32481745,6.240096558,1
kind_3,17.00448103,6.421288058,0
kind_1,18.52640768,5.777007571,0
kind_3,23.78573083,4.090870823,0
kind_4,22.44885077,4.057324041,0
kind_4,20.81578375,4.08736214,0
kind_4,21.8951137,4.057169246,0
kind_4,31.7992392,4.057307299,1
kind_1,21.71930418,6.402060871,1
kind_3,17.11752266,4.060185188,0
kind_1,19.92163884,4.057193725,0
kind_2,18.29924809,4.927694067,1
kind_4,17.15526227,4.501154638,0
kind_1,25.10010916,4.14074054,1
kind_1,17.04377539,6.410729075,0
kind_4,18.00426633,4.057178507,0
kind_1,25.34201113,5.371268131,0
kind_2,17.16382134,6.424036034,0
kind_4,17.10740551,4.057188828,1
kind_2,17.054831,4.057277284,1
kind_2,19.69863677,4.057190668,1
kind_1,19.92118468,4.061582201,1
kind_4,17.65257216,4.281071749,1
kind_3,20.14980722,4.057168992,0
kind_3,20.47299212,6.102218373,1
kind_1,19.09915161,6.320505796,0
kind_2,17.57727452,6.424092365,1
kind_4,18.01599152,4.057169027,0
kind_3,17.00550529,4.060045993,1
kind_3,17.54499932,4.058237114,0
kind_4,17.04209154,4.068761017,1
kind_1,17.02233343,6.416026082,1
kind_2,20.73589389,6.424113284,0
kind_4,20.53788395,4.099629237,1
kind_4,37.3014519,6.424065238,0
kind_1,18.2497032,4.077445522,1
kind_3,30.60064275,6.172628075,0
kind_1,18.50537403,4.920077951,1
kind_4,17.62915443,4.057905702,0
kind_3,28.11644092,6.400765781,0
kind_2,17.17146873,4.057493925,1
kind_1,18.39848555,4.057367599,0
kind_1,17.04441928,4.068659684,1
kind_2,23.29628488,6.417245846,0
kind_3,46.87672927,4.057170345,0
kind_1,18.10674221,6.424107129,1
kind_3,22.17447083,6.424113726,1
kind_2,21.64237458,6.424113698,0
kind_2,17.55809065,6.418893679,0
kind_1,17.00078247,6.421633296,1
kind_1,17.37739761,6.424112695,0
kind_3,17.70346476,6.419453138,1
kind_1,17.18714889,4.225559648,1
kind_3,26.70621276,6.423822419,0
kind_3,16.99727765,6.397519851,0
kind_3,30.25250785,5.08558913,1
kind_2,21.02584012,4.06690839,0
kind_2,22.04709723,4.058345705,1
kind_4,17.55265802,4.16661428,0
kind_1,20.10826185,6.42047464,1
kind_2,17.30497526,4.461528211,1
kind_4,17.29644426,4.057170205,0
kind_1,17.07814355,6.379279251,1
kind_4,18.366119,4.062130274,0
kind_2,20.45954026,6.270462483,0
kind_4,25.29133619,6.419059624,1
kind_4,17.31049873,4.734447416,0
kind_3,17.52779651,6.341029347,1
kind_1,18.48007101,4.057182311,1
kind_4,17.55734154,4.058188896,0
kind_3,20.69859747,4.069474091,1
kind_1,17.00129421,5.558202746,1
kind_3,17.24375124,4.057795219,0
kind_4,33.79409804,4.194152068,0
kind_3,18.67472597,4.059853751,0
kind_3,18.96928193,4.624561279,1
kind_1,22.44048746,6.42194177,1
kind_3,25.970507,6.250910788,0
kind_1,18.29212189,6.424113717,1
kind_4,18.17663038,4.378527144,0
kind_2,18.69833044,4.368929155,1
kind_4,17.03630822,4.06769637,0
kind_4,17.00371176,4.058025235,0
kind_1,26.17221509,4.619333627,1
kind_2,21.10214267,6.424058788,0
kind_1,19.70715793,6.421544028,1
kind_4,17.34053031,4.518809877,0
kind_3,27.42222067,4.05716992,0
kind_4,17.09376003,4.060047656,0
kind_3,17.45178654,4.057172946,0
kind_2,17.57159202,4.059262536,0
kind_2,20.31548633,4.444342344,0
kind_3,19.64336015,4.342916534,0
kind_4,18.20381983,4.057190958,1
kind_4,17.09967568,6.407439083,0
kind_3,17.01858392,5.805494794,0
kind_4,19.56427737,4.057178334,0
kind_4,35.17266568,6.345258023,0
kind_1,22.92221568,6.423949217,1
kind_3,17.78619615,4.059583171,0
kind_1,19.6885545,6.416638242,1
kind_3,18.724449,5.126379646,0
kind_1,21.30577773,6.423882311,1
kind_1,17.07224288,6.241018323,1
kind_2,19.48117265,6.42352222,0
kind_1,17.16584728,4.176173071,1
kind_1,18.44143862,4.337841466,0
kind_3,17.01792296,6.03573667,0
kind_1,17.46541683,6.412580237,1
kind_3,17.24543337,4.057169206,0
kind_1,19.13097037,5.194190057,1
kind_1,17.60252116,4.070481429,1
kind_4,21.58117674,4.102934628,1
kind_3,18.27973159,4.057405573,1
kind_4,18.32664197,6.42389213,0
kind_2,40.4467059,6.42410155,1
kind_3,19.5475313,4.057334859,1
kind_4,20.76500582,4.057169695,0
kind_4,17.62675927,5.476170964,1
kind_3,17.0448854,4.05730437,0
kind_1,21.61037044,4.081638405,1
kind_1,18.49476428,6.424102171,0
kind_2,20.85981368,4.46776412,1
kind_3,35.16061039,4.057236382,1
kind_3,17.09147209,6.36008054,1
kind_3,17.60667172,4.101956764,1
kind_3,19.24090604,6.42407563,0
kind_2,22.58513518,4.057207502,0
kind_4,35.93329049,4.058251649,0
kind_1,19.16618255,4.060752837,1
kind_3,17.20752865,4.05777023,0
kind_4,32.17567272,4.122186455,0
kind_3,20.82315537,4.437157457,0
kind_3,20.89194068,4.057169117,1
kind_3,17.92623433,4.058251789,1
kind_2,17.53290771,6.391967823,0
kind_2,19.16171807,6.424096868,1
kind_1,26.62050778,6.4241137,1
kind_1,17.45062566,4.076624226,1
kind_3,17.94837806,4.070899746,0
kind_2,24.35460747,6.422691302,0
kind_3,17.61029717,5.915693141,0
kind_4,19.1449195,6.39473565,1
kind_3,26.5813036,4.05717428,0
kind_1,17.97499066,6.423479716,1
kind_1,17.80348853,6.289075697,1
kind_3,17.01383031,6.424059105,1
kind_2,19.23247404,6.423704047,0
kind_1,17.32727449,4.090053652,0
kind_2,17.18159596,4.188517233,0
kind_4,18.21684188,6.33490927,0
kind_1,20.20689183,4.075541824,1
kind_2,29.07205861,6.424082725,1
kind_1,24.80526388,4.057272821,1
kind_4,17.0857585,4.172209933,0
kind_4,17.88946975,4.0630683,1
kind_3,23.82175636,6.424112616,1
kind_3,32.42285346,4.057196413,1
kind_3,45.3605763,6.422109493,0
kind_4,26.40581925,4.057394905,1
kind_4,17.51928977,6.281429728,0
kind_2,22.20106488,4.08106921,0
kind_1,25.6362216,4.06011685,1
kind_4,17.40607254,4.061215204,0
kind_1,20.09711584,6.42406725,0
kind_1,17.60848579,4.104028156,0
kind_2,18.41144697,6.423533959,1
kind_4,19.81611305,4.057458946,0
kind_1,34.15636491,4.209677271,1
kind_2,18.78748642,5.104710245,1
kind_3,17.72748619,4.057195599,1
kind_4,22.18029314,6.096164989,0
kind_3,17.17073209,6.424050664,1
kind_3,19.06452872,6.424005456,1
kind_3,23.25883731,5.878044131,0
kind_2,18.4192977,6.366709962,0
kind_1,19.47400205,6.394963552,1
kind_1,17.07284186,4.120582732,1
kind_3,20.8076069,4.795124515,1
kind_1,17.6580354,4.870725958,0
kind_3,21.61478497,6.423269668,0
kind_3,18.39398438,5.299742207,0
kind_1,17.24576477,4.501794894,1
kind_3,18.68986891,4.057374803,1
kind_2,17.00583222,6.424113732,0
kind_4,17.11466996,4.059124529,0
kind_2,17.03042593,5.425805823,1
kind_3,18.32430918,4.156224728,1
kind_1,17.0379719,5.821084519,1
kind_3,17.17140241,6.414701515,0
kind_1,17.07139037,6.423851005,1
kind_1,23.48978601,6.319527834,1
kind_3,17.15647861,6.423195739,0
kind_1,18.05913789,6.415241356,1
kind_2,17.09811102,6.424113481,0
kind_3,17.00374877,4.426012251,1
kind_4,28.30055248,6.423970459,0
kind_4,34.97196369,5.21867581,0
kind_1,20.30541903,6.401453232,0
kind_2,16.99782837,4.605360814,0
kind_3,19.55893136,4.070750513,1
kind_4,38.47641523,6.260994329,0
kind_4,18.69113774,6.423057074,0
kind_2,17.03317056,4.725982259,1
kind_2,17.26072063,4.057667058,1
kind_3,23.62411453,6.42406849,1
kind_1,20.48219062,6.416831423,1
kind_1,18.26935163,6.424107968,1
kind_3,17.89894397,6.33810641,0
kind_2,20.24815065,6.423398276,1
kind_4,18.66055585,5.246948275,0
kind_1,17.47540456,6.424005241,1
kind_4,18.12100014,4.057463008,0
kind_1,24.0038686,6.414729888,1
kind_2,19.68640747,6.040483326,1
kind_1,17.37521254,6.424112401,1
kind_3,23.97463569,6.149078412,0
kind_2,30.22090763,5.158714615,0
kind_2,21.50641869,5.09135335,1
kind_4,17.72898152,6.416824072,1
kind_2,21.94148466,6.262668048,0
kind_2,22.56398709,6.256989814,0
kind_2,20.94622147,6.423558599,0
kind_4,17.03465888,4.060870491,1
kind_2,22.31907417,4.816317186,1
kind_3,17.07980998,6.422641965,0
kind_2,17.27306022,6.41595174,0
kind_1,35.19838881,4.057317258,0
kind_4,17.0238226,4.057189205,0
kind_2,21.79035315,5.447092501,1
kind_3,18.25506807,6.424111856,0
kind_4,17.06327822,6.355598759,1
kind_4,18.412946,6.38449316,1
kind_2,19.45549785,6.377446678,1
kind_3,29.87883034,4.057303825,0
kind_4,31.85998581,4.057174657,0
kind_2,17.28795889,6.397175445,1
kind_1,17.02387893,4.404604056,0
kind_4,34.48550292,4.058617342,0
kind_1,27.30563928,6.402128337,1
kind_1,18.84271569,6.423293717,1
kind_1,21.94536727,4.695889246,0
kind_1,22.33845176,6.424113732,1
kind_4,19.95068099,6.42384179,0
kind_1,17.68317577,4.100037114,1
kind_4,17.1299313,4.057169017,0
kind_4,26.86318326,6.42406731,1
kind_2,17.11326543,6.423987813,1
kind_3,16.9975104,5.241758952,1
kind_3,19.79786243,6.404587131,0
kind_3,21.54075753,4.067669562,1
kind_4,31.24112109,4.057679302,0
kind_2,19.60964239,4.063962385,1
kind_3,20.44936331,6.211674415,1
kind_1,24.38446037,4.062449439,0
kind_3,31.86377439,4.059364994,0
kind_2,17.1962059,6.42411317,0
kind_1,18.24872257,6.422650625,0
kind_1,16.99801654,4.058241258,1
kind_1,17.36875549,6.378239443,1
kind_2,17.85878213,5.242743704,0
kind_3,21.02134224,5.088643598,0
kind_1,17.04789068,6.424113427,1
kind_3,20.99216265,6.407235917,0
kind_2,18.4244409,6.424108604,0
kind_2,18.23447141,5.671624949,0
kind_1,19.2613198,4.456361475,1
kind_2,18.1445949,6.423993945,0
kind_3,26.76601983,4.058257708,0
kind_2,17.80890264,6.334554413,0
kind_2,26.71713446,6.424105596,0
kind_2,17.37001929,6.41902369,0
kind_2,18.57559384,6.424076394,1
kind_4,17.33762715,4.057169037,1
kind_1,17.25435085,6.423931568,1
kind_2,17.63957365,4.08548024,0
kind_1,20.07282641,4.057531061,1
kind_1,25.2963285,6.424103652,1
kind_3,17.08892424,4.157460937,0
kind_3,23.69880729,6.235859693,0
kind_4,23.72029716,4.060941807,0
kind_4,20.74003852,4.119947895,0
kind_1,17.44382523,6.274000201,1
kind_2,19.84801106,4.766263936,0
kind_2,17.34309703,4.081249903,0
kind_3,37.04981208,6.423637571,0
kind_3,17.04367875,5.301486949,0
kind_4,20.00199477,5.912642933,1
kind_2,22.39513713,6.406086925,0
kind_1,24.24003189,6.423808958,1
kind_2,18.67066901,6.42397966,1
kind_1,22.30258707,4.106876343,1
kind_2,29.16532008,6.411694558,0
kind_2,18.27879325,5.924178436,0
kind_4,19.92686008,4.081494508,0
kind_3,19.02300015,4.057627783,0
kind_2,26.68530007,6.424113629,1
kind_2,18.57396575,6.42320772,1
kind_2,18.59366152,4.057335751,1
kind_3,24.56260668,4.265294268,1
kind_2,26.41296922,4.610276201,0
kind_1,22.89236549,4.137528524,1
kind_4,27.15471424,4.0573682,1
kind_3,17.04518232,4.057169013,0
kind_2,19.01388507,4.057169031,0
kind_3,19.34353453,5.242646528,0
kind_3,18.39076545,6.110768516,0
kind_2,17.35650561,4.094356194,1
kind_1,17.11706773,4.984311705,1
kind_4,34.38457291,6.424111826,0
kind_3,17.01167561,6.373132654,0
kind_1,23.0828253,6.384337545,1
kind_2,23.24731839,4.074396631,0
kind_2,17.23602093,6.421614575,0
kind_3,17.32844216,4.296491003,0
kind_2,17.00243346,6.382998334,0
kind_1,21.17619971,6.424113585,1
kind_4,17.1095167,6.380815284,0
kind_3,17.91063836,6.423134101,1
kind_1,19.32875266,5.588280178,1
kind_3,26.38185627,6.191656913,1
kind_2,17.43388885,6.415214379,1
kind_1,18.64654604,6.424093846,0
kind_1,17.01676786,6.424112381,1
kind_1,23.25911115,4.97932789,0
kind_4,28.44613466,4.057169553,0
kind_1,17.03660646,6.395542675,1
kind_4,18.74468614,4.057169498,0
kind_4,23.99178517,4.057177434,0
kind_1,17.94818303,4.267796194,1
kind_4,17.15075974,4.057269947,1
kind_3,19.15836896,4.132824439,0
kind_3,20.20751915,4.765093904,0
kind_3,31.22752741,4.059753607,0
kind_1,17.402583,6.423548717,0
kind_3,31.45739882,4.164885728,0
kind_2,17.37367641,6.42410944,1
kind_3,22.04221218,4.063771264,1
kind_2,17.01469561,6.189562125,0
kind_4,23.21492115,4.057168992,0
kind_3,22.21441889,6.424113705,1
kind_2,17.03492202,6.423686248,1
kind_4,17.92950351,4.064080011,0
kind_1,17.20496926,6.424113418,1
kind_4,17.78864024,4.089677851,0
kind_2,21.83382017,4.080405678,1
kind_3,26.86495187,6.295641554,0
kind_2,26.5414048,4.063855172,1
kind_3,21.2282469,6.39083719,0
kind_1,16.99935162,6.16913475,1
kind_1,21.30869972,6.424011322,1
kind_4,17.58276239,4.657939766,0
kind_3,17.10352944,4.463050044,0
kind_4,17.44407502,4.058281445,0
kind_1,17.63485377,4.994608341,1
kind_3,35.65660229,4.938396906,0
kind_2,24.98030474,4.060931553,0
kind_1,23.28443819,4.136179976,1
kind_3,18.60641089,5.907023695,0
kind_1,19.61697348,6.360644852,0
kind_3,17.1026273,4.144722801,1
kind_2,17.94650638,5.904601168,0
kind_2,18.32231669,4.786943748,0
kind_2,29.7260086,6.422167531,0
kind_2,24.46612159,6.424106109,0
kind_3,19.80834161,4.43054169,0
kind_2,19.15536573,4.824547397,0
kind_3,23.94509386,4.281782694,0
kind_2,17.11508749,6.385100879,0
kind_2,18.22248967,4.19447913,0
kind_2,22.04239681,6.354542155,0
kind_4,33.31473051,4.0572567,0
kind_3,17.31939353,4.057169133,0
kind_4,17.28062681,4.069750686,0
kind_3,17.31011769,5.448620803,0
kind_3,19.20922447,4.260701246,1
kind_3,19.48032164,4.501988108,0
kind_1,17.66820059,5.888967067,0
kind_3,17.87695904,4.07312957,0
kind_3,20.76962003,5.264089558,0
kind_3,17.11348452,6.424012968,1
kind_1,17.15105411,6.424113632,1
kind_2,18.03481995,6.421986012,1
kind_1,21.32748175,4.057243213,0
kind_2,18.85002951,4.139356381,0
kind_1,19.14237029,6.424113492,1
kind_4,17.00319323,4.073238899,1
kind_4,17.4974595,4.057168992,0
kind_3,22.52193749,6.423956319,1
kind_1,20.22836012,4.944435811,1
kind_4,20.74996348,6.409119514,1
kind_3,17.85936519,6.424113624,0
kind_3,18.57991763,6.120905978,1
kind_4,17.07137101,6.421210116,1
kind_4,17.5361203,4.504125862,1
kind_4,18.09589348,4.057344349,0
kind_3,18.28838768,6.379267323,0
kind_3,17.13466279,6.423048778,0
kind_1,18.98750234,6.40448156,0
kind_4,18.80371637,4.058505435,1
kind_4,23.54388154,4.081578904,0
kind_2,17.95263648,6.419338352,0
kind_3,21.0143926,6.20024381,1
kind_2,21.60387382,4.06155124,0
kind_3,28.14552158,6.335026716,1
kind_4,21.49214648,4.778145813,0
kind_3,17.29895216,6.405825648,0
kind_4,20.7594215,6.423965937,0
kind_1,21.53539099,6.424113602,1
kind_2,16.99802843,4.057224438,1
kind_1,20.2009329,6.266792581,1
kind_3,22.4258726,6.424113731,0
kind_3,17.14523909,6.424113707,1
kind_3,22.56113575,5.442569179,0
kind_2,25.57393511,4.157760501,0
kind_2,17.16342011,4.631440419,0
kind_2,17.45466558,4.057576614,0
kind_1,23.51679845,4.061896786,0
kind_2,17.73790959,6.365010584,1
kind_1,19.49263743,6.424101546,1
kind_1,17.11847602,4.355755349,1
kind_2,17.03285925,6.424092979,0
kind_3,26.09163439,4.05718181,0
kind_2,19.95485149,6.405832158,0
kind_2,25.67186765,6.381927902,0
kind_1,19.59746161,4.074703815,0
kind_3,27.53601243,5.97413852,1
kind_2,20.43123041,5.013591944,0
kind_3,17.30670593,4.057206284,1
kind_1,20.09585813,6.423049129,1
kind_4,26.01817636,4.05720423,0
kind_2,17.06601541,6.4232664,1
kind_2,17.02804782,4.774988331,0
kind_3,17.68192948,6.424040439,0
kind_3,17.14534527,5.666789652,1
kind_1,32.33371882,4.150567808,0
kind_3,17.25522797,6.099344579,1
kind_2,21.72833633,6.421670355,0
kind_2,17.06792446,6.370153223,1
kind_3,24.58486091,4.057169016,0
kind_4,18.21952562,4.060611537,1
kind_3,30.59569743,4.80581151,1
kind_2,17.76144696,6.376684557,1
kind_3,17.07737173,4.077781579,1
kind_2,17.17525845,4.197189493,0
kind_1,17.00901883,4.10755056,1
kind_4,26.36166763,4.122931923,0
kind_4,17.10935811,6.424104639,1
kind_1,17.5823954,4.086746375,1
kind_3,17.13265453,6.352359956,1
kind_2,17.18173679,6.422253927,1
kind_1,17.84439331,4.970622895,1
kind_1,18.00382656,4.058818683,1
kind_2,18.9704252,6.423400084,0
kind_4,17.6753237,4.080168057,0
kind_4,20.24076458,5.791845957,1
kind_3,48.07049599,5.776239255,1
kind_1,24.45190951,6.424055691,1
kind_4,18.88420036,4.057217175,0
kind_4,25.1382794,4.057169228,1
kind_1,17.95363659,6.424113409,1
kind_4,17.11053063,6.42207456,0
kind_2,18.08533253,5.705380811,0
kind_1,17.75998896,4.136593268,0
kind_4,17.94182363,6.416127281,0
kind_3,17.61540659,6.387212598,0
kind_4,17.89395098,4.057780416,0
kind_3,17.3578121,6.29101944,1
kind_3,20.98496629,6.417857295,0
kind_1,17.2750744,6.420605451,1
kind_1,29.93120015,6.423971112,0
kind_1,22.29140972,6.224041141,1
kind_4,21.02691113,6.423300258,0
kind_3,18.32738327,6.392918971,1
kind_1,17.83416812,6.419979371,1
kind_4,17.74448997,4.486063314,1
kind_3,17.93916978,5.614621794,0
kind_1,24.11068898,4.05731951,0
kind_2,26.80631293,6.387501631,0
kind_3,17.23106445,4.729323495,0
kind_1,17.77048931,6.424112787,1
kind_4,24.25611885,4.183533154,0
kind_2,20.68969823,6.424107559,0
kind_1,17.45181468,6.408737057,1
kind_3,17.48286493,4.101160981,1
kind_2,17.15171377,6.319204296,0
kind_4,17.28016414,4.104724142,0
kind_4,17.26068093,4.431699811,1
kind_2,17.7470807,6.279984184,1
kind_4,18.29428895,4.057180334,0
kind_4,17.27053674,4.077364924,0
kind_4,18.27068705,4.057169066,0
kind_3,44.82153822,4.058824399,0
kind_4,21.77793642,4.057556947,1
kind_1,32.94835672,4.057217879,0
kind_1,17.41007365,6.423551279,1
kind_4,18.24133587,6.423242274,0
kind_1,17.00061928,4.057177378,1
kind_4,26.69908409,6.424056949,1
kind_4,24.59323169,6.145839186,0
kind_3,21.87485352,4.058702349,0
kind_2,17.0180715,6.384912769,0
kind_4,17.22655026,4.21838457,1
kind_4,16.99821772,6.422201652,0
kind_3,19.69248736,4.078158286,0
kind_1,19.76685139,6.409622149,1
kind_4,18.36047767,6.084716809,0
kind_4,18.75528594,5.944632947,0
kind_4,23.65287206,6.352818501,0
kind_1,20.27473371,4.272544115,1
kind_3,21.41613865,4.064374893,0
kind_1,23.90974719,6.421492096,0
kind_4,28.35006089,6.383070489,1
kind_3,20.50273954,6.343975791,1
kind_4,19.30603822,4.057522815,1
kind_2,17.91899203,4.22508258,1
kind_2,21.24140338,6.42379691,0
kind_1,17.23440703,5.981217541,1
kind_3,17.79616251,4.753664409,1
kind_2,17.02718128,6.423518583,0
kind_4,21.52512023,4.057652905,0
kind_4,25.05577783,6.242423958,0
kind_2,17.19841357,4.05721987,0
kind_4,24.31816721,5.07476226,0
kind_1,23.08582877,6.424112587,1
kind_2,17.17868023,6.423989155,0
kind_2,21.32557206,4.059310993,0
kind_3,18.50259157,5.250016636,0
kind_3,17.46997502,5.796185774,0
kind_2,17.03983772,4.078681279,0
kind_1,23.90113343,6.413080004,1
kind_1,20.00229008,4.734392518,1
kind_4,18.26675419,5.394630372,1
kind_1,17.83174442,4.057339369,1
kind_3,21.11445764,4.057738834,0
kind_4,20.09797109,4.139909657,1
kind_4,18.05362261,6.331151016,0
kind_1,19.19749902,6.420181106,1
kind_3,22.41080286,6.422713633,1
kind_1,22.7496815,6.36145401,1
kind_2,24.14725619,4.057614165,1
kind_1,17.66578808,6.424106417,1
kind_1,28.03929501,4.940002591,0
kind_2,17.0116081,5.716299794,1
kind_2,17.96734536,6.41762585,1
kind_3,17.54587998,4.093556243,0
kind_3,17.70910491,4.057180176,0
kind_2,17.18353841,4.076944723,0
kind_3,19.71408544,6.424010766,0
